POI_name,POI_nearby_name,Address,Distance_miles,Distance_minutes
Palm Canyon Trail,The Spa at the Andreas,"227 N Indian Canyon Dr Andreas Hotel & Spa, Palm Springs, Greater Palm Springs, CA 92262-6424",6 miles,
Palm Canyon Trail,Palm Springs Art Museum Architecture and Design Center,"300 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92262-7302",5.6 miles,
Palm Springs Dog Park,Palm Springs City Hall,"3200 E Tahquitz Canyon Way, Palm Springs, Greater Palm Springs, CA 92262-6959", 3 minutes ,
Palm Springs Dog Park,Palm Springs Air Museum,"745 N Gene Autry Trl, Palm Springs, Greater Palm Springs, CA 92262-5464", 14 minutes ,
Palm Springs Dog Park,Brandini Toffee,"132 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92262-6330",2 miles,
Palm Springs Dog Park,Camelot Theatres,"2300 E Baristo Rd, Palm Springs, Greater Palm Springs, CA 92262-7128", 13 minutes ,
Palm Springs Dog Park,Agua Caliente Indian Canyons,"E Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-1642",1.8 miles,
Palm Springs Dog Park,Social Cycle,"Palm Springs, Greater Palm Springs, CA",2 miles,
Palm Springs Dog Park,Indian Canyons Hiking Trails,"385 Stanford Drive, Palm Springs, Greater Palm Springs, CA 92264-9332",2.1 miles,
Palm Springs Dog Park,Palm Springs Art Museum,"101 N Museum Dr, Palm Springs, Greater Palm Springs, CA 92262-5659",2.2 miles,
Palm Springs Dog Park,European Experience Luxury Facials & Massages,"2225 E Tahquitz Canyon Way Suite 6 Whole Body Balance, Palm Springs, Greater Palm Springs, CA 92262-7022", 13 minutes ,
Palm Springs Dog Park,San Jacinto Mountain,"Mountain Station, Palm Springs, Greater Palm Springs, CA",3.8 miles,
Palm Springs Dog Park,Palm Canyon Drive,"268 N Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92262-5510",2 miles,
Palm Springs Dog Park,VillageFest,"Palm Canyon Drive between Baristo and Amado Downtown, Palm Springs, Greater Palm Springs, CA",2 miles,
Palm Springs Dog Park,Indian Canyons,"38500 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-9332",4.3 miles,
Palm Springs Dog Park,Tahquitz Canyon,"500 W Mesquite Ave, Palm Springs, Greater Palm Springs, CA 92264-8391",2.5 miles,
Palm Springs Dog Park,St. Theresa Church,"2800 E Ramon Rd, Palm Springs, Greater Palm Springs, CA 92264-7996", 14 minutes ,
Palm Springs Dog Park,Ruth Hardy Park,"700 Tamarisk St. at Avenue of Caballeros, Palm Springs, Greater Palm Springs, CA",1.5 miles,
Palm Springs Dog Park,South Lykken Trail,"El Estero, Palm Springs, Greater Palm Springs, CA",2.9 miles,
Palm Springs Dog Park,Ruddy's General Store Museum,"221 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92262-6310",2 miles,
Palm Springs Dog Park,Palm Springs Historical Society,"221 S Palm Canyon Dr 92262, Palm Springs, Greater Palm Springs, CA 92262-6310",2 miles,
Palm Springs Dog Park,Palm Springs Mall,"2365 E Tahquitz Canyon Way, Palm Springs, Greater Palm Springs, CA 92262-7009", 10 minutes ,
Palm Springs Dog Park,Moorten Botanical Garden,"1701 S Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92264-8936",2.6 miles,
Palm Springs Dog Park,Wabi Sabi Japan Living,"300 N Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92262-5642",2 miles,
Palm Springs Dog Park,Statue of Lucille Ball,"100 N Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92262-5504",1.9 miles,
Palm Springs Dog Park,Palm Springs Convention Center,"277 N Avenida Caballeros, Palm Springs, Greater Palm Springs, CA 92262-6440",1.5 miles,
Palm Springs Dog Park,Palm Canyon,"Palm Springs, Greater Palm Springs, CA",6.3 miles,
Palm Springs Dog Park,El Paseo Collection,"73-061 El Paseo at Highway 111 South, Palm Springs, Greater Palm Springs, CA", 17 minutes ,
Palm Springs Dog Park,Elvis Honeymoon Hideaway,"1350 Ladera Cir, Palm Springs, Greater Palm Springs, CA 92262-4122",2.8 miles,
Palm Springs Dog Park,Palm Springs Visitor Center,"2901 N Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92262-1864",3.5 miles,
Palm Springs Dog Park,Palm Springs Stadium,"1901 E Baristo Rd, Palm Springs, Greater Palm Springs, CA 92262-7119", 20 minutes ,
Palm Springs Dog Park,Adventure Hummer Tours,"285 N Palm Canyon Dr, Palm Springs, Greater Palm Springs, CA 92262-5525",10 miles,
USS Midway Museum,The Unconditional Surrender,"Tuna Harbor Park G St and N Harbor Dr, San Diego, CA 92101",2 minutes,
USS Midway Museum,A National Salute to Bob Hope & the Military,"Tuna Harbor Park, San Diego, CA",2 minutes,
USS Midway Museum,The Homecoming Statue,"700 N. Harbor Drive Tuna Harbor Park, San Diego, CA 92101",2 minutes,
USS Midway Museum,Tuna Harbor Park,"Tuna Ln, San Diego, CA 92132-0001",2 minutes,
USS Midway Museum,San Diego's 59 Mile Scenic Drive,"Embarcadero 996 The Embarcadero, San Diego, CA 92101",3 minutes,
USS Midway Museum,San Diego Bay Walk,"The Embarcadero Seaport Village, San Diego, CA 92101",7 minutes,
USS Midway Museum,Broadway Pier,"1000 The Embarcadero, San Diego, CA 92132-0001",4 minutes,
USS Midway Museum,Port Pavilion on Broadway Pier,"1000 N Harbor Dr Harbor & Broadway, San Diego, CA 92101-3316",4 minutes,
USS Midway Museum,Ruoccoco Park,"600-698 N Harbor DR, San Diego, CA 92132-0001",4 minutes,
USS Midway Museum,San Diego Visitor Information Center,"996 North Harbor Drive, San Diego, CA 92101",5 minutes,
USS Midway Museum,Waterfront Walkway,"The Embarcadero Discovery Pier, San Diego, CA 92101",6 minutes,
USS Midway Museum,Maritime Museum of San Diego,"1492 N Harbor Dr Discovery Pier, San Diego, CA 92101-3309",10 minutes,
USS Midway Museum,CycleTrolley,"San Diego, CA",4 minutes,
USS Midway Museum,Seaport Village,"849 W Harbor Dr Downtown, San Diego, CA 92101-7744",9 minutes,
USS Midway Museum,Embarcadero,"Harbor Drive between Market and Grape streets World Pier, San Diego, CA 92101",9 minutes,
USS Midway Museum,Lane Field Park Markets,"1009 N Harbor Drive Corner of North Harbor Drive and West Broadway, San Diego, CA 92101",5 minutes,
USS Midway Museum,Santa Fe Depot,"1050 Kettner Blvd, San Diego, CA 92101-3339",8 minutes,
USS Midway Museum,Wonderspaces San Diego,"1140 N Harbor Drive San Diego, CA 92101, San Diego, CA 92101-3365",6 minutes,
USS Midway Museum,The Headquarters at Seaport,"789 W Harbor Dr, San Diego, CA 92101-7710",7 minutes,
USS Midway Museum,"San Diego Beer, Wine & Spirits Tours","San Diego, CA 92101",18 minutes,
USS Midway Museum,Pacific Soul Sculpture,"Pacific Hwy / Broadway, San Diego, CA",6 minutes,
USS Midway Museum,Wind Song,"867 W Harbor Dr, San Diego, CA 92101-7750",6 minutes,
USS Midway Museum,Balboa Park,"1549 El Prado, San Diego, CA 92101-1660",1.9 miles,
USS Midway Museum,Tuna Harbor Dockside Market,"598 Harbor Ln Seaport Village, San Diego, CA 92101",7 minutes,
USS Midway Museum,Little Italy,"1668 Columbia St From Laurel south to West A Street, San Diego, CA 92101-2502",16 minutes,
USS Midway Museum,San Diego Zoo,"2929 Zoo Drive Balboa Park, San Diego, CA 92101",2.1 miles,
USS Midway Museum,Adventures in San Diego,"800 The Mark Ln, San Diego, CA 92101-7142",1.1 miles,
USS Midway Museum,The Shout! House,"655 4th Ave, San Diego, CA 92101-6906",17 minutes,
USS Midway Museum,The Lion's Share,"629 Kettner Blvd, San Diego, CA 92101-6718",8 minutes,
USS Midway Museum,Aall In Limo & Party Bus,"655 W Broadway Suite 1300, San Diego, CA 92101-8590",8 minutes,
La Jolla Cove,Ellen Browning Scripps Park,"1133 Coast Blvd, La Jolla, San Diego, CA 92037-3638",3 minutes,
La Jolla Cove,Africa and Beyond,"1250 Prospect St Suite 104, La Jolla, San Diego, CA 92126",3 minutes,
La Jolla Cove,Shell Beach Tide Pools,"Coast Highway Ellen Browning Scripps Park, La Jolla, San Diego, CA 92037-3638",3 minutes,
La Jolla Cove,La Jolla Caves,"La Jolla, San Diego, CA",4 minutes,
La Jolla Cove,We Olive,"1158 Prospect St, La Jolla, San Diego, CA 92037-4533",3 minutes,
La Jolla Cove,Cove Wellness Detox Spa of La Jolla,"7946 Ivanhoe Ave Suite 202, La Jolla, San Diego, CA 92037-4516",4 minutes,
La Jolla Cove,Gallery La Jolla,"1162 Prospect St, La Jolla, San Diego, CA 92037-4563",3 minutes,
La Jolla Cove,Whaling Bar,"1132 Prospect St La Valencia Hotel, La Jolla, San Diego, CA 92037-4533",3 minutes,
La Jolla Cove,National Geographic Fine Art Galleries,"1205 Prospect St Suite A, La Jolla, San Diego, CA 92037-3612",3 minutes,
La Jolla Cove,Pomegranate,"1152 Prospect St, La Jolla, San Diego, CA 92037-4533",3 minutes,
La Jolla Cove,Arte de Origen,"1264 Prospect St, La Jolla, San Diego, CA 92037-3609",3 minutes,
La Jolla Cove,Covo Home,"1298 Prospect St Coast Walk, La Jolla, San Diego, CA 92037-3632",3 minutes,
La Jolla Cove,Legends Gallery,"1205 Prospect St Suite B, La Jolla, San Diego, CA 92037-3612",3 minutes,
La Jolla Cove,RC Gorman Navajo Gallery,"2015 Prospect St, La Jolla, San Diego, CA 92037",3 minutes,
La Jolla Cove,Simic Gallery,"1205 Prospect St, La Jolla, San Diego, CA 92037-3612",3 minutes,
La Jolla Cove,The Cave Store,"1325 Coast Blvd, La Jolla, San Diego, CA 92037-3684",4 minutes,
La Jolla Cove,La Jolla Underwater Park,"La Jolla, San Diego, CA 92037",4 minutes,
La Jolla Cove,Rocky Mountain Chocolate Factory,"1139 Prospect St, La Jolla, San Diego, CA 92037-4534",4 minutes,
La Jolla Cove,La Jolla Outpost,"8008 Girard Ave Suite 160, La Jolla, San Diego, CA 92037-4160",4 minutes,
La Jolla Cove,La Jolla Music Society,"Multiple Venues, La Jolla, San Diego, CA",4 minutes,
La Jolla Cove,Colosseum Fine Arts,"7946 Ivanhoe Ave, La Jolla, San Diego, CA 92037-4516",4 minutes,
La Jolla Cove,Sunny Jim Cave,"1325 Cave St, La Jolla, San Diego, CA 92037-3684",5 minutes,
La Jolla Cove,Children's Pool,"850 Coast Blvd, La Jolla, San Diego, CA 92037-4254",8 minutes,
La Jolla Cove,Tijon,"7853 Herschel Ave, La Jolla, San Diego, CA 92037-4408",6 minutes,
La Jolla Cove,Harvard Cookin' Girl,"7441 Girard Ave, La Jolla, San Diego, CA 92037-5143",15 minutes,
La Jolla Cove,Athenaeum Music and Arts Library,"1008 Wall St, La Jolla, San Diego, CA 92037-4418",6 minutes,
La Jolla Cove,Map and Atlas Museum of La Jolla,"7825 Fay Ave Courtyard Level, behind the elevators, La Jolla, San Diego, CA 92037-4252",8 minutes,
La Jolla Cove,Asian A Spa,"7851 Herschel Ave, La Jolla, San Diego, CA 92037-4408",6 minutes,
La Jolla Cove,The Rooftop LaJolla,"1025 Prospect St Suite 210, La Jolla, San Diego, CA 92037-4100",5 minutes,
La Jolla Cove,Balboa Candy,"7864 Girard Ave, La Jolla, San Diego, CA 92037-4230",7 minutes,
San Diego Zoo,Balboa Park Carousel,"2920 Zoo Dr, San Diego, CA 92101-1646",1 minute,
San Diego Zoo,Spanish Village Art Center,"1770 Village Pl Balboa Park, San Diego, CA 92101-1651",4 minutes,
San Diego Zoo,Balboa Park,"1549 El Prado, San Diego, CA 92101-1660",6 minutes,
San Diego Zoo,Old Globe Theatre,"1363 Old Globe Way, San Diego, CA 92101-1696",6 minutes,
San Diego Zoo,Timken Museum of Art,"1500 El Prado Balboa Park, San Diego, CA 92101-1620",5 minutes,
San Diego Zoo,San Diego Museum of Art,"1450 El Prado, San Diego, CA 92101-1618",5 minutes,
San Diego Zoo,Botanical Building and Lily Pond,"1549 El Prado, San Diego, CA 92101-1660",6 minutes,
San Diego Zoo,San Diego Model Railroad Museum,"1649 El Prado Balboa Park, San Diego, CA 92101-1621",6 minutes,
San Diego Zoo,San Diego Natural History Museum,"1788 El Prado Balboa Park, San Diego, CA 92101-1624",5 minutes,
San Diego Zoo,Lucy Wang  Fine Art,"1770 Village Pl Studio 4 Spanish Village, San Diego, CA 92101-1651",4 minutes,
San Diego Zoo,Gallery 21,"1770 Village Pl, San Diego, CA 92101-1651",4 minutes,
San Diego Zoo,Spreckels Organ Pavilion,"1549 El Prado Suite 10, San Diego, CA 92101-1660",8 minutes,
San Diego Zoo,Desert Garden,"Park Avenue and Village Place Balboa Park, San Diego, CA 92101",5 minutes,
San Diego Zoo,El Prado,"San Diego, CA",6 minutes,
San Diego Zoo,Casa del Prado Theatre,"1600 Village Place Balboa Park, San Diego, CA 92101",5 minutes,
San Diego Zoo,California Tower,"1350 El Prado At the San Diego Museum of Man, San Diego, CA 92101-1616",7 minutes,
San Diego Zoo,Fleet Science Center,"1875 El Prado Balboa Park, San Diego, CA 92101-1625",7 minutes,
San Diego Zoo,Mingei International Museum,"1439 El Prado Balboa Park, San Diego, CA 92101-1617",7 minutes,
San Diego Zoo,Museum of Us,"1350 El Prado Balboa Park, San Diego, CA 92101-1616",7 minutes,
San Diego Zoo,Japanese Friendship Garden,"2215 Pan American Rd E, San Diego, CA 92101-1656",8 minutes,
San Diego Zoo,Museum of Photographic Arts (MoPA),"1649 El Prado at Sixth Avenue Balboa Park, San Diego, CA 92101-1662",6 minutes,
San Diego Zoo,Alcazar Garden,"El Prado at Park Boulevard, San Diego, CA",6 minutes,
San Diego Zoo,San Diego Junior Theatre,"1650 El Prado Balboa Park, San Diego, CA 92101-1684",5 minutes,
San Diego Zoo,Sculpture Garden,"San Diego, CA",6 minutes,
San Diego Zoo,Casa De Balboa,"1649 El Prado Balboa Park, San Diego, CA 92101-1662",6 minutes,
San Diego Zoo,San Diego History Center,"1649 El Prado Ste 3, San Diego, CA 92101-1664",6 minutes,
San Diego Zoo,House of Hospitality,"1549 El Prado, San Diego, CA 92101-1660",6 minutes,
San Diego Zoo,Inez Grant Parker Memorial Rose Garden,"2455 Park Boulevard Balboa Park, San Diego, CA 92104",8 minutes,
San Diego Zoo,Balboa Park Visitors Center,"1549 El Prado In the House of Hospitality on the Plaza de Panama, San Diego, CA 92101-1660",6 minutes,
San Diego Zoo,Casa del Prado,"1650 El Prado Ca 92101, San Diego, CA 92101-1684",6 minutes,
Balboa Park,El Prado,"San Diego, CA",1 minute,
Balboa Park,Botanical Building and Lily Pond,"1549 El Prado, San Diego, CA 92101-1660",1 minute,
Balboa Park,House of Hospitality,"1549 El Prado, San Diego, CA 92101-1660",1 minute,
Balboa Park,Balboa Park December Nights,"Balboa Park The Prado, San Diego, CA 92101",1 minute,
Balboa Park,Balboa Park Visitors Center,"1549 El Prado In the House of Hospitality on the Plaza de Panama, San Diego, CA 92101-1660",1 minute,
Balboa Park,Old Globe Theatre,"1363 Old Globe Way, San Diego, CA 92101-1696",3 minutes,
Balboa Park,San Diego Model Railroad Museum,"1649 El Prado Balboa Park, San Diego, CA 92101-1621",2 minutes,
Balboa Park,Timken Museum of Art,"1500 El Prado Balboa Park, San Diego, CA 92101-1620",1 minute,
Balboa Park,San Diego Museum of Art,"1450 El Prado, San Diego, CA 92101-1618",1 minute,
Balboa Park,Japanese Friendship Garden,"2215 Pan American Rd E, San Diego, CA 92101-1656",2 minutes,
Balboa Park,Spreckels Organ Pavilion,"1549 El Prado Suite 10, San Diego, CA 92101-1660",3 minutes,
Balboa Park,Mingei International Museum,"1439 El Prado Balboa Park, San Diego, CA 92101-1617",2 minutes,
Balboa Park,California Tower,"1350 El Prado At the San Diego Museum of Man, San Diego, CA 92101-1616",3 minutes,
Balboa Park,Museum of Photographic Arts (MoPA),"1649 El Prado at Sixth Avenue Balboa Park, San Diego, CA 92101-1662",2 minutes,
Balboa Park,Casa De Balboa,"1649 El Prado Balboa Park, San Diego, CA 92101-1662",2 minutes,
Balboa Park,Sculpture Garden,"San Diego, CA",2 minutes,
Balboa Park,San Diego Junior Theatre,"1650 El Prado Balboa Park, San Diego, CA 92101-1684",2 minutes,
Balboa Park,Plaza de Panama Fountain,"1350 El Prado Balboa Park, San Diego, CA 92101-1616",3 minutes,
Balboa Park,Museum of Us,"1350 El Prado Balboa Park, San Diego, CA 92101-1616",3 minutes,
Balboa Park,San Diego History Center,"1649 El Prado Ste 3, San Diego, CA 92101-1664",3 minutes,
Balboa Park,San Diego Art Institute,"1439 El Prado, San Diego, CA 92101-1617",2 minutes,
Balboa Park,San Diego Zoo,"2929 Zoo Drive Balboa Park, San Diego, CA 92101",6 minutes,
Balboa Park,San Diego Natural History Museum,"1788 El Prado Balboa Park, San Diego, CA 92101-1624",4 minutes,
Balboa Park,Spanish Village Art Center,"1770 Village Pl Balboa Park, San Diego, CA 92101-1651",5 minutes,
Balboa Park,Casa del Prado Theatre,"1600 Village Place Balboa Park, San Diego, CA 92101",3 minutes,
Balboa Park,Fleet Science Center,"1875 El Prado Balboa Park, San Diego, CA 92101-1625",4 minutes,
Balboa Park,Casa del Prado,"1650 El Prado Ca 92101, San Diego, CA 92101-1684",4 minutes,
Balboa Park,House of Norway,"661 Pan American Road, San Diego, CA 92101",4 minutes,
Balboa Park,House of Pacific Relations International Cottages,"2125 Park Blvd Balboa Park, San Diego, CA 92101-4753",5 minutes,
Balboa Park,Alcazar Garden,"El Prado at Park Boulevard, San Diego, CA",5 minutes,
Sunset Cliffs Natural Park,Peak Performance Holistic Therapies,"4732 Point Loma Ave, San Diego, CA 92107-3866",5 minutes,
Sunset Cliffs Natural Park,Brewery Tours of San Diego,"San Diego, CA 92107",16 minutes,
Sunset Cliffs Natural Park,Ocean Beach Dog Beach,"West End of the San Diego River Floodway, San Diego, CA",17 minutes,
Sunset Cliffs Natural Park,USS Midway Museum,"910 N Harbor Drive, San Diego, CA 92101-5811",4.9 miles,
Sunset Cliffs Natural Park,San Diego Ride & Tours,"San Diego, CA 92107",18 minutes,
Sunset Cliffs Natural Park,Duffy of San Diego,"1548 Quivira Way, San Diego, CA 92109-8305",2.1 miles,
Sunset Cliffs Natural Park,La Jolla Cove,"1100 Coast Blvd, La Jolla, San Diego, CA 92037-3600",8.2 miles,
Sunset Cliffs Natural Park,Balboa Park,"1549 El Prado, San Diego, CA 92101-1660",6.1 miles,
Sunset Cliffs Natural Park,San Diego Zoo,"2929 Zoo Drive Balboa Park, San Diego, CA 92101",6.2 miles,
Sunset Cliffs Natural Park,Harbor and Shelter Islands,"Point Loma SanDiego, San Diego, CA",1.6 miles,
Sunset Cliffs Natural Park,Ocean Beach,"Newport Ave, San Diego, CA 92107-3014",1 miles,
Sunset Cliffs Natural Park,Old Point Loma Lighthouse,"Point Loma, San Diego, CA",1.8 miles,
Sunset Cliffs Natural Park,Be Relax Spa,"3225 N Harbor Dr San Diego International Airport, Terminal 2 East/West, San Diego, CA 92101-1072",3 miles,
Sunset Cliffs Natural Park,Mission Beach Boardwalk,"Ocean Front Walk Surfrider Square, San Diego, CA 92109",1.9 miles,
Sunset Cliffs Natural Park,Baja Winery Tours,"4629 Cass St # 2, San Diego, CA 92109-2805",4.5 miles,
Sunset Cliffs Natural Park,ARTS DISTRICT Liberty Station,"2640 Historic Decatur Rd, San Diego, CA 92106-6027",2.4 miles,
Sunset Cliffs Natural Park,Old Town Model Railroad Depot,"2415 San Diego Ave Ste. 107, San Diego, CA 92110",3.8 miles,
Sunset Cliffs Natural Park,Fort Rosecrans Cemetery,"1800 Cabrillo Memorial Dr, San Diego, CA 92106-3601",4.2 miles,
Sunset Cliffs Natural Park,Liberty Public Market,"2820 Historic Decatur Rd, San Diego, CA 92106-6033",2.6 miles,
Sunset Cliffs Natural Park,Lajollacooks4u,"2094 Caminito Capa, La Jolla, San Diego, CA 92037-5705",7.2 miles,
Sunset Cliffs Natural Park,"San Diego Beer, Wine & Spirits Tours","San Diego, CA 92101",5.6 miles,
Sunset Cliffs Natural Park,Cabrillo National Monument,"1800 Cabrillo Memorial Dr Point Loma, San Diego, CA 92106-3601",4.2 miles,
Sunset Cliffs Natural Park,Point Loma,"San Diego, CA",4.3 miles,
Sunset Cliffs Natural Park,Harvard Cookin' Girl,"7441 Girard Ave, La Jolla, San Diego, CA 92037-5143",7.4 miles,
Sunset Cliffs Natural Park,Mormon Battalion Historic Site,"2510 Juan St, San Diego, CA 92110-2806",3.9 miles,
Sunset Cliffs Natural Park,Baja Test Kitchen,"3264 Governor Dr, San Diego, CA 92122-2902",8.5 miles,
Sunset Cliffs Natural Park,Adventures in San Diego,"800 The Mark Ln, San Diego, CA 92101-7142",5.9 miles,
Sunset Cliffs Natural Park,Ocean Beach Municipal Pier,"1950 Abbott St, San Diego, CA 92107-2804",20 minutes,
Sunset Cliffs Natural Park,Petco Park,"100 Park Blvd, San Diego, CA 92101-7405",6.1 miles,
Sunset Cliffs Natural Park,Cabrillo Tide Pools,"San Diego, CA",4.5 miles,
Birch Aquarium at Scripps,La Jolla Playhouse,"2910 La Jolla Village Dr, La Jolla, San Diego, CA 92093-5100",12 minutes,
Birch Aquarium at Scripps,La Jolla Cove,"1100 Coast Blvd, La Jolla, San Diego, CA 92037-3600",1.7 miles,
Birch Aquarium at Scripps,La Jolla Shores Park,"8300 Camino del Oro, La Jolla, San Diego, CA 92037",16 minutes,
Birch Aquarium at Scripps,University of California San Diego,"9500 Gilman Dr, La Jolla, San Diego, CA 92093-5004",1.1 miles,
Birch Aquarium at Scripps,Lajollacooks4u,"2094 Caminito Capa, La Jolla, San Diego, CA 92037-5705",2 miles,
Birch Aquarium at Scripps,Scripps Institute of Oceanography Coastal Reserve,"Whitecliff Dr, La Jolla, San Diego, CA 92093-0001",13 minutes,
